ticket_id,opened_at,resolved_at,requester_id,assigned_group,category,subcategory,priority,channel,resolution_hours,sla_target_hours,sla_met,reopened,csat_score,first_contact_resolution
INC-31133,2026-01-24T07:00,2026-01-24T18:23,U0070,Service Desk,Server,Disk Capacity,P2,Monitoring,11.39,8,No,No,4,Yes
INC-31134,2026-06-04T05:00,2026-06-04T08:45,U0001,Infrastructure,Security,Phishing,P3,Phone,3.76,24,Yes,No,4,Yes
INC-31135,2026-01-25T14:00,2026-01-26T01:17,U0079,Service Desk,Security,Phishing,P2,Email,11.29,8,No,No,5,No
INC-31136,2026-05-19T01:00,2026-05-19T12:14,U0145,Security Operations,Security,Phishing,P3,Portal,11.23,24,Yes,No,5,No
INC-31137,2026-03-21T07:00,2026-03-21T14:09,U0196,Service Desk,Microsoft 365,Shared Mailbox,P4,Phone,7.16,72,Yes,No,5,Yes
INC-31138,2026-06-12T12:00,2026-06-12T18:11,U0024,Security Operations,Printing,Queue,P3,Phone,6.18,24,Yes,No,5,Yes
INC-31139,2026-07-17T16:00,2026-07-17T23:56,U0073,Security Operations,Server,Patch Failure,P3,Monitoring,7.94,24,Yes,Yes,3,Yes
INC-31140,2026-05-24T23:00,2026-05-25T02:55,U0112,Security Operations,Security,Malware Alert,P3,Phone,3.92,24,Yes,No,5,Yes
INC-31141,2026-04-16T23:00,2026-04-17T04:07,U0006,Security Operations,Microsoft 365,Teams,P3,Phone,5.12,24,Yes,No,4,Yes
INC-31142,2026-01-14T04:00,2026-01-14T14:09,U0247,Security Operations,Printing,Queue,P4,Portal,10.16,72,Yes,No,5,Yes
INC-31143,2026-05-03T13:00,2026-05-03T19:30,U0013,Cloud Operations,Endpoint,Windows Update,P3,Portal,6.51,24,Yes,No,4,Yes
INC-31144,2026-06-30T21:00,2026-07-01T09:04,U0061,Service Desk,Endpoint,BitLocker,P3,Phone,12.08,24,Yes,No,5,No
INC-31145,2026-07-14T20:00,2026-07-15T02:13,U0169,Security Operations,Server,Service Down,P3,Phone,6.23,24,Yes,No,4,No
INC-31146,2026-04-11T01:00,2026-04-11T06:49,U0230,Cloud Operations,Network,VPN,P3,Monitoring,5.83,24,Yes,No,5,Yes
INC-31147,2026-03-25T02:00,2026-03-25T09:31,U0226,Cloud Operations,Cloud,Storage,P3,Phone,7.53,24,Yes,Yes,5,No
INC-31148,2026-07-11T22:00,2026-07-12T01:26,U0108,Infrastructure,Endpoint,Windows Update,P2,Email,3.43,8,Yes,No,5,No
INC-31149,2026-06-28T15:00,2026-06-28T22:34,U0045,Service Desk,Cloud,Storage,P2,Portal,7.58,8,Yes,No,4,No
INC-31150,2026-06-27T08:00,2026-06-28T01:46,U0095,Cloud Operations,Server,Backup,P3,Email,17.77,24,Yes,No,4,Yes
INC-31151,2026-01-04T19:00,2026-01-05T09:22,U0098,Service Desk,Identity and Access,MFA,P3,Email,14.37,24,Yes,No,3,Yes
INC-31152,2026-05-02T18:00,2026-05-02T23:45,U0222,Cloud Operations,Microsoft 365,Shared Mailbox,P2,Email,5.75,8,Yes,No,4,Yes
INC-31153,2026-06-11T05:00,2026-06-11T10:08,U0237,Infrastructure,Identity and Access,Password Reset,P3,Phone,5.14,24,Yes,No,5,Yes
INC-31154,2026-03-30T20:00,2026-03-31T01:32,U0240,Cloud Operations,Server,Disk Capacity,P3,Email,5.55,24,Yes,No,4,Yes
INC-31155,2026-05-20T09:00,2026-05-20T14:06,U0075,Infrastructure,Endpoint,BitLocker,P4,Monitoring,5.11,72,Yes,No,3,Yes
INC-31156,2026-03-21T12:00,2026-03-21T17:22,U0173,Security Operations,Security,Conditional Access,P4,Portal,5.37,72,Yes,Yes,5,Yes
INC-31157,2026-02-18T09:00,2026-02-18T18:07,U0227,Service Desk,Cloud,Storage,P3,Monitoring,9.13,24,Yes,No,3,Yes
INC-31158,2026-03-06T14:00,2026-03-06T15:29,U0214,Cloud Operations,Identity and Access,Password Reset,P3,Email,1.5,24,Yes,No,5,Yes
INC-31159,2026-04-07T00:00,2026-04-07T01:33,U0187,Infrastructure,Printing,Printer Offline,P3,Email,1.57,24,Yes,No,4,Yes
INC-31160,2026-03-22T03:00,2026-03-22T06:43,U0028,Infrastructure,Identity and Access,MFA,P2,Portal,3.72,8,Yes,No,4,Yes
INC-31161,2026-05-20T16:00,2026-05-21T03:30,U0231,Security Operations,Security,Malware Alert,P3,Phone,11.51,24,Yes,No,3,Yes
INC-31162,2026-05-27T00:00,2026-05-27T10:08,U0209,Cloud Operations,Endpoint,Software Install,P4,Portal,10.14,72,Yes,No,5,Yes
INC-31163,2026-01-20T11:00,2026-01-20T15:43,U0149,Cloud Operations,Microsoft 365,Shared Mailbox,P4,Email,4.73,72,Yes,No,4,Yes
INC-31164,2026-02-15T07:00,2026-02-15T13:09,U0249,Service Desk,Identity and Access,Password Reset,P2,Monitoring,6.16,8,Yes,No,4,Yes
INC-31165,2026-02-15T12:00,2026-02-15T18:06,U0225,Security Operations,Cloud,IAM,P2,Monitoring,6.11,8,Yes,No,3,No
INC-31166,2026-06-12T21:00,2026-06-13T02:47,U0202,Infrastructure,Security,Malware Alert,P3,Portal,5.79,24,Yes,No,5,Yes
INC-31167,2026-07-03T13:00,2026-07-04T04:07,U0087,Service Desk,Security,Phishing,P3,Email,15.12,24,Yes,No,3,No
INC-31168,2026-07-19T23:00,2026-07-20T11:58,U0066,Infrastructure,Server,Service Down,P3,Monitoring,12.97,24,Yes,No,4,Yes
INC-31169,2026-01-27T09:00,2026-01-27T12:18,U0132,Service Desk,Endpoint,Software Install,P2,Phone,3.31,8,Yes,No,5,Yes
INC-31170,2026-01-18T09:00,2026-01-18T15:10,U0162,Infrastructure,Microsoft 365,Teams,P3,Phone,6.18,24,Yes,No,5,Yes
INC-31171,2026-05-02T11:00,2026-05-02T14:56,U0047,Infrastructure,Endpoint,Slow Device,P3,Phone,3.94,24,Yes,No,4,Yes
INC-31172,2026-05-09T13:00,2026-05-09T15:24,U0152,Security Operations,Endpoint,Software Install,P3,Email,2.41,24,Yes,No,3,Yes
INC-31173,2026-03-09T01:00,2026-03-09T06:04,U0232,Service Desk,Network,Wi-Fi,P4,Monitoring,5.08,72,Yes,No,5,No
INC-31174,2026-01-05T08:00,2026-01-05T12:53,U0197,Cloud Operations,Cloud,EC2,P3,Phone,4.9,24,Yes,No,5,Yes
INC-31175,2026-03-30T04:00,2026-03-30T14:09,U0243,Cloud Operations,Endpoint,Windows Update,P3,Email,10.17,24,Yes,No,5,No
INC-31176,2026-06-12T04:00,2026-06-12T08:07,U0040,Service Desk,Server,Backup,P4,Portal,4.13,72,Yes,No,4,Yes
INC-31177,2026-02-18T17:00,2026-02-18T21:25,U0041,Infrastructure,Endpoint,BitLocker,P2,Portal,4.42,8,Yes,No,5,Yes
INC-31178,2026-02-22T02:00,2026-02-22T15:33,U0060,Security Operations,Server,Service Down,P3,Monitoring,13.56,24,Yes,No,4,Yes
INC-31179,2026-03-01T03:00,2026-03-01T09:26,U0067,Service Desk,Cloud,IAM,P4,Portal,6.44,72,Yes,No,5,Yes
INC-31180,2026-07-04T01:00,2026-07-04T16:30,U0058,Infrastructure,Identity and Access,Password Reset,P2,Portal,15.5,8,No,No,4,Yes
INC-31181,2026-03-01T08:00,2026-03-01T11:45,U0227,Service Desk,Microsoft 365,OneDrive,P3,Email,3.75,24,Yes,No,5,Yes
INC-31182,2026-06-20T19:00,2026-06-20T22:52,U0143,Service Desk,Printing,Queue,P3,Phone,3.87,24,Yes,No,4,No
INC-31183,2026-01-01T15:00,2026-01-02T14:40,U0164,Security Operations,Identity and Access,MFA,P4,Phone,23.68,72,Yes,No,5,No
INC-31184,2026-05-18T10:00,2026-05-18T16:45,U0191,Service Desk,Cloud,Storage,P4,Email,6.77,72,Yes,No,5,Yes
INC-31185,2026-02-18T10:00,2026-02-18T14:53,U0005,Cloud Operations,Printing,Driver,P4,Portal,4.89,72,Yes,No,4,Yes
INC-31186,2026-07-01T21:00,2026-07-02T12:26,U0222,Service Desk,Network,VPN,P4,Monitoring,15.44,72,Yes,No,5,Yes
INC-31187,2026-05-20T00:00,2026-05-20T09:01,U0132,Infrastructure,Cloud,EC2,P3,Portal,9.02,24,Yes,No,5,Yes
INC-31188,2026-01-08T11:00,2026-01-08T14:26,U0051,Infrastructure,Endpoint,BitLocker,P4,Email,3.44,72,Yes,No,4,No
INC-31189,2026-01-02T15:00,2026-01-02T21:13,U0063,Infrastructure,Server,Disk Capacity,P3,Phone,6.22,24,Yes,No,4,No
INC-31190,2026-02-28T16:00,2026-02-28T21:17,U0042,Security Operations,Identity and Access,Access Request,P2,Email,5.29,8,Yes,No,4,No
INC-31191,2026-03-12T22:00,2026-03-13T13:09,U0209,Security Operations,Printing,Queue,P4,Portal,15.16,72,Yes,No,5,Yes
INC-31192,2026-07-05T10:00,2026-07-05T17:33,U0142,Cloud Operations,Printing,Printer Offline,P3,Portal,7.56,24,Yes,No,4,Yes
INC-31193,2026-06-22T23:00,2026-06-23T02:18,U0026,Infrastructure,Endpoint,BitLocker,P3,Email,3.31,24,Yes,No,5,No
INC-31194,2026-01-22T22:00,2026-01-23T10:36,U0230,Security Operations,Security,Malware Alert,P3,Monitoring,12.6,24,Yes,No,3,Yes
INC-31195,2026-05-07T16:00,2026-05-08T16:48,U0026,Cloud Operations,Endpoint,Software Install,P1,Portal,24.81,4,No,No,5,Yes
INC-31196,2026-05-21T04:00,2026-05-21T12:12,U0249,Security Operations,Microsoft 365,Teams,P3,Phone,8.2,24,Yes,No,5,Yes
INC-31197,2026-01-07T00:00,2026-01-07T04:51,U0211,Security Operations,Endpoint,Windows Update,P4,Email,4.85,72,Yes,No,4,Yes
INC-31198,2026-02-02T11:00,2026-02-02T14:01,U0152,Infrastructure,Endpoint,BitLocker,P3,Phone,3.02,24,Yes,No,4,Yes
INC-31199,2026-01-04T09:00,2026-01-05T11:38,U0156,Service Desk,Security,Malware Alert,P4,Phone,26.64,72,Yes,No,4,No
INC-31200,2026-05-21T23:00,2026-05-22T05:37,U0125,Service Desk,Printing,Driver,P3,Portal,6.62,24,Yes,No,5,Yes
